ScanNumber	ScanTime	ScanType
14844	3.8569496	2
14845	3.8571745	2
14846	3.8574172	2
14847	3.8576417	2
14848	3.8578667	2
14849	3.8580664	2
14850	3.8582663	2
14851	3.8584663	2
14852	3.8586663	2
14853	3.8588664	2
14854	3.8591753	1
14855	3.86113	2
14856	3.8613584	2
14857	3.8615587	2
14858	3.8617589	2
14859	3.8619588	2
14860	3.8621587	2
14861	3.8623837	2
14862	3.8625909	2
14863	3.8627907	2
14864	3.8630155	2
14865	3.8632155	2
14866	3.8634152	2
14867	3.8636152	2
14868	3.8638225	2
14869	3.8640224	2
14870	3.8642472	2
14871	3.864472	2
14872	3.8646967	2
14873	3.8649217	2
14874	3.8651469	2
14875	3.8653467	2
14876	3.8655467	2
14877	3.8657728	2
14878	3.8659976	2
14879	3.8662224	2
14880	3.8664221	2
14881	3.8666469	2
14882	3.8668467	2
14883	3.8670717	2
14884	3.8672719	2
14885	3.8674968	2
14886	3.8677215	2
14887	3.8679215	2
14888	3.8681213	2
14889	3.8683209	2
14890	3.8685207	2
14891	3.8687208	2
14892	3.8689456	2
14893	3.8691704	2
14894	3.8693701	2
14895	3.8696799	1
14896	3.8716339	2
14897	3.8718341	2
14898	3.8720341	2
14899	3.8722595	2
14900	3.8724592	2
14901	3.8726591	2
14902	3.8729064	2
14903	3.8731537	2
14904	3.87338	2
14905	3.8736047	2
14906	3.8738301	2
14907	3.8740547	2
14908	3.8742796	2
14909	3.8745048	2
14910	3.8747077	2
14911	3.8749328	2
14912	3.875134	2
14913	3.8753415	2
14914	3.8755412	2
14915	3.875766	2
14916	3.8759915	2
14917	3.8761919	2
14918	3.8764177	2
14919	3.8766423	2
14920	3.8768673	2
14921	3.8770927	2
14922	3.8772924	2
14923	3.8775205	2
14924	3.8777459	2
14925	3.8779717	2
14926	3.8781716	2
14927	3.8783963	2
14928	3.8786604	2
14929	3.8788853	2
14930	3.87911	2
14931	3.87931	2
14932	3.87951	2
14933	3.8797151	2
14934	3.8799149	2
14935	3.8801151	2
14936	3.880424	1
14937	3.8823784	2
14938	3.8826029	2
14939	3.8828032	2
14940	3.8830035	2
14941	3.8832033	2
14942	3.8834107	2
14943	3.8836356	2
14944	3.8838356	2
14945	3.8840359	2
14946	3.8842605	2
14947	3.8844607	2
14948	3.8846612	2
14949	3.8848623	2
14950	3.8850621	2
14951	3.8852624	2
14952	3.8855099	2
14953	3.8857348	2
14954	3.8859633	2
14955	3.8861883	2
14956	3.8864143	2
14957	3.8866149	2
14958	3.8868223	2
14959	3.8870472	2
14960	3.8872721	2
14961	3.8874977	2
14962	3.8876976	2
14963	3.8879224	2
14964	3.8881223	2
14965	3.8883473	2
14966	3.8885549	2
14967	3.8887796	2
14968	3.8890065	2
14969	3.8892063	2
14970	3.8894061	2
14971	3.8896061	2
14972	3.8898059	2
14973	3.8900132	2
14974	3.8902383	2
14975	3.8905472	1
14976	3.8925013	2
14977	3.8927011	2
14978	3.8929261	2
14979	3.8931259	2
14980	3.8933259	2
14981	3.8935505	2
14982	3.8937579	2
14983	3.8939579	2
14984	3.8941832	2
14985	3.8944079	2
14986	3.8946327	2
14987	3.8948576	2
14988	3.8951049	2
14989	3.8953299	2
14990	3.8955547	2
14991	3.8957796	2
14992	3.8959811	2
14993	3.8962059	2
14994	3.8964055	2
14995	3.8966052	2
14996	3.8968049	2
14997	3.8970297	2
14998	3.8972771	2
14999	3.8974773	2
15000	3.897702	2
15001	3.8979269	2
15002	3.8981517	2
15003	3.8983991	2
15004	3.8985999	2
15005	3.8988247	2
15006	3.8990497	2
15007	3.8992744	2
15008	3.8994817	2
15009	3.8997067	2
15010	3.8999481	2
15011	3.9001731	2
15012	3.9003985	2
15013	3.9005984	2
15014	3.9008057	2
15015	3.9010059	2
15016	3.9012057	2
15017	3.9015147	1
15018	3.9034688	2
15019	3.9036685	2
15020	3.9038935	2
15021	3.9040936	2
15022	3.9043009	2
15023	3.9045008	2
15024	3.9047009	2
15025	3.9049257	2
15026	3.9051253	2
15027	3.9053253	2
15028	3.9055517	2
15029	3.9057519	2
15030	3.9059592	2
15031	3.9061589	2
15032	3.9063588	2
15033	3.9065661	2
15034	3.9067919	2
15035	3.9070167	2
15036	3.9072415	2
15037	3.9074699	2
15038	3.9076945	2
15039	3.9078944	2
15040	3.9080943	2
15041	3.9083193	2
15042	3.908544	2
15043	3.9087701	2
15044	3.90897	2
15045	3.9091947	2
15046	3.9094015	2
15047	3.9096272	2
15048	3.9098271	2
15049	3.9100519	2
15050	3.9102992	2
15051	3.9104993	2
15052	3.9106995	2
15053	3.9108992	2
15054	3.9110991	2
15055	3.9112991	2
15056	3.911526	2
15057	3.9117508	2
15058	3.91206	1
15059	3.914014	2
15060	3.9142392	2
15061	3.9144391	2
15062	3.9146388	2
15063	3.9148637	2
15064	3.9150711	2
15065	3.915272	2
15066	3.9154967	2
15067	3.9157219	2
15068	3.9159476	2
15069	3.9161728	2
15070	3.916398	2
15071	3.9166232	2
15072	3.9168481	2
15073	3.9170729	2
15074	3.9172728	2
15075	3.9174975	2
15076	3.9176975	2
15077	3.9179043	2
15078	3.9181116	2
15079	3.9183392	2
15080	3.9185641	2
15081	3.918764	2
15082	3.9189892	2
15083	3.9192143	2
15084	3.9194388	2
15085	3.9196677	2
15086	3.9198676	2
15087	3.9200927	2
15088	3.9203179	2
15089	3.9205444	2
15090	3.9207471	2
15091	3.920972	2
15092	3.921236	2
15093	3.9214615	2
15094	3.9216864	2
15095	3.921886	2
15096	3.9220857	2
15097	3.9222853	2
15098	3.9224855	2
15099	3.922686	2
15100	3.9229951	1
15101	3.9249491	2
15102	3.9251743	2
15103	3.9253741	2
15104	3.9255759	2
15105	3.9257775	2
15106	3.9259848	2
15107	3.9262096	2
15108	3.9264096	2
15109	3.9266095	2
15110	3.9268364	2
15111	3.9270361	2
15112	3.9272359	2
15113	3.9274356	2
15114	3.9276355	2
15115	3.9278356	2
15116	3.9280609	2
15117	3.9282857	2
15118	3.9285105	2
15119	3.9287353	2
15120	3.9289601	2
15121	3.9291597	2
15122	3.9293599	2
15123	3.9296077	2
15124	3.9298324	2
15125	3.9300601	2
15126	3.93026	2
15127	3.9304849	2
15128	3.9306848	2
15129	3.930914	2
15130	3.9311141	2
15131	3.9313393	2
15132	3.9315675	2
15133	3.9317681	2
15134	3.9319684	2
15135	3.9321681	2
15136	3.9323681	2
15137	3.9325713	2
15138	3.9328187	2
15139	3.9330437	2
15140	3.9332433	2
15141	3.9335524	1
15142	3.9355064	2
15143	3.9357061	2
15144	3.9359061	2
15145	3.9361308	2
15146	3.9363309	2
15147	3.9365308	2
15148	3.9367781	2
15149	3.9370032	2
15150	3.9372281	2
15151	3.9374529	2
15152	3.9376777	2
15153	3.9379251	2
15154	3.9381512	2
15155	3.938376	2
15156	3.938576	2
15157	3.9388007	2
15158	3.9390003	2
15159	3.9392005	2
15160	3.9394001	2
15161	3.9396252	2
15162	3.9398499	2
15163	3.94005	2
15164	3.9402745	2
15165	3.9404996	2
15166	3.9407257	2
15167	3.9409521	2
15168	3.9411595	2
15169	3.9413843	2
15170	3.9416088	2
15171	3.9418339	2
15172	3.9420339	2
15173	3.9422585	2
15174	3.9425	2
15175	3.9427247	2
15176	3.9429721	2
15177	3.9431721	2
15178	3.9433728	2
15179	3.9435728	2
15180	3.9437803	2
15181	3.9439801	2
15182	3.9442892	1
15183	3.9462435	2
15184	3.9464685	2
15185	3.9466696	2
15186	3.9468693	2
15187	3.9470693	2
15188	3.9472693	2
15189	3.9474947	2
15190	3.9477019	2
15191	3.947904	2
15192	3.9481287	2
15193	3.9483291	2
15194	3.9485307	2
15195	3.9487327	2
15196	3.9489325	2
15197	3.9491399	2
15198	3.9493649	2
15199	3.9495903	2
15200	3.9498152	2
15201	3.9500405	2
15202	3.9502651	2
15203	3.9504651	2
15204	3.9506728	2
15205	3.9508976	2
15206	3.9511225	2
15207	3.9513481	2
15208	3.9515481	2
15209	3.9517731	2
15210	3.9519727	2
15211	3.9521999	2
15212	3.9524003	2
15213	3.9526476	2
15214	3.9528728	2
15215	3.9530728	2
15216	3.9532745	2
15217	3.9534748	2
15218	3.953682	2
15219	3.9538821	2
15220	3.9541068	2
15221	3.9543317	2
15222	3.9546408	1
15223	3.9565948	2
15224	3.9568195	2
15225	3.9570195	2
15226	3.9572192	2
15227	3.9574441	2
15228	3.9576439	2
15229	3.957844	2
15230	3.9580699	2
15231	3.9583179	2
15232	3.9585425	2
15233	3.9587675	2
15234	3.9589921	2
15235	3.9592169	2
15236	3.9594417	2
15237	3.9596667	2
15238	3.9598664	2
15239	3.9600913	2
15240	3.9602911	2
15241	3.9604911	2
15242	3.9606911	2
15243	3.9609159	2
15244	3.9611632	2
15245	3.9613629	2
15246	3.9615881	2
15247	3.9618183	2
15248	3.9620429	2
15249	3.9622677	2
15250	3.9624675	2
15251	3.9626921	2
15252	3.9629168	2
15253	3.9631417	2
15254	3.9633415	2
15255	3.9635663	2
15256	3.9638079	2
15257	3.9640559	2
15258	3.9642824	2
15259	3.9644824	2
15260	3.9646823	2
15261	3.9648823	2
15262	3.9650824	2
15263	3.9653913	1
15264	3.9673465	2
15265	3.9675464	2
15266	3.9677711	2
15267	3.9679709	2
15268	3.9681708	2
15269	3.9683705	2
15270	3.9685707	2
15271	3.9687956	2
15272	3.9689955	2
15273	3.9692028	2
15274	3.9694277	2
15275	3.9696275	2
15276	3.9698276	2
15277	3.9700272	2
15278	3.9702269	2
15279	3.9704272	2
15280	3.9706523	2
15281	3.9708773	2
15282	3.9711028	2
15283	3.9713277	2
15284	3.9715527	2
15285	3.9717523	2
15286	3.971952	2
15287	3.9721772	2
15288	3.9724247	2
15289	3.9726495	2
15290	3.9728492	2
15291	3.9730743	2
15292	3.9732739	2
15293	3.9735001	2
15294	3.9737	2
15295	3.9739249	2
15296	3.9741496	2
15297	3.9743511	2
15298	3.9745511	2
15299	3.9747511	2
15300	3.9749507	2
15301	3.9751508	2
15302	3.9753757	2
15303	3.9756231	2
15304	3.975932	1
15305	3.9778861	2
15306	3.9781108	2
15307	3.9783135	2
15308	3.9785156	2
15309	3.9787629	2
15310	3.9789627	2
15311	3.9791625	2
15312	3.9793876	2
15313	3.9796125	2
15314	3.9798371	2
15315	3.9800619	2
15316	3.9802867	2
15317	3.980514	2
15318	3.9807613	2
15319	3.9809867	2
15320	3.9811865	2
15321	3.9814112	2
15322	3.9816108	2
15323	3.9818107	2
15324	3.9820123	2
15325	3.9822371	2
15326	3.9824617	2
15327	3.9826617	2
15328	3.9828864	2
15329	3.9831109	2
15330	3.983336	2
15331	3.9835608	2
15332	3.9837608	2
15333	3.9840081	2
15334	3.9842331	2
15335	3.9844579	2
15336	3.9846577	2
15337	3.9848824	2
15338	3.9851245	2
15339	3.9853495	2
15340	3.9855741	2
15341	3.985774	2
15342	3.9860831	1
15343	3.9880385	2
15344	3.9882387	2
15345	3.9884397	2
15346	3.98864	2
15347	3.9888401	2
15348	3.9890648	2
15349	3.9892649	2
15350	3.9894649	2
15351	3.9896723	2
15352	3.989872	2
15353	3.9900967	2
15354	3.9902967	2
15355	3.9904963	2
15356	3.9907229	2
15357	3.9909229	2
15358	3.9911227	2
15359	3.9913227	2
15360	3.9915225	2
15361	3.9917251	2
15362	3.9919517	2
15363	3.9921991	2
15364	3.9924239	2
15365	3.9926488	2
15366	3.9928769	2
15367	3.9930771	2
15368	3.9932768	2
15369	3.993502	2
15370	3.9937321	2
15371	3.9939571	2
15372	3.9941644	2
15373	3.9943905	2
15374	3.9945929	2
15375	3.9948181	2
15376	3.9950185	2
15377	3.9952436	2
15378	3.995472	2
15379	3.9956717	2
15380	3.995872	2
15381	3.9961811	1
15382	3.9981351	2
15383	3.9983359	2
15384	3.9985356	2
15385	3.9987607	2
15386	3.9990084	2
15387	3.9992084	2
15388	3.9994333	2
15389	3.9996333	2
15390	3.9998331	2
15391	4.000058	2
15392	4.0002579	2
15393	4.0004579	2
15394	4.0006827	2
15395	4.0009075	2
15396	4.0011323	2
15397	4.0013571	2
15398	4.0015817	2
15399	4.0018067	2
15400	4.0020539	2
15401	4.0022787	2
15402	4.0024784	2
15403	4.0027033	2
15404	4.0029031	2
15405	4.0031032	2
15406	4.0033029	2
15407	4.0035313	2
15408	4.0037561	2
15409	4.0039599	2
15410	4.0041847	2
15411	4.0044095	2
15412	4.0046347	2
15413	4.0048596	2
15414	4.0050669	2
15415	4.005292	2
15416	4.0055168	2
15417	4.0057417	2
15418	4.0059415	2
15419	4.0061664	2
15420	4.0064083	2
15421	4.0066331	2
15422	4.0068592	2
15423	4.0071681	1
15424	4.0091224	2
15425	4.0093221	2
15426	4.0095239	2
15427	4.0097237	2
15428	4.0099349	2
15429	4.0101383	2
15430	4.010364	2
15431	4.0105639	2
15432	4.0107643	2
15433	4.0109641	2
15434	4.011164	2
15435	4.0113901	2
15436	4.0115951	2
15437	4.0117948	2
15438	4.0120421	2
15439	4.0122427	2
15440	4.0124461	2
15441	4.0126463	2
15442	4.0128463	2
15443	4.0130463	2
15444	4.0132711	2
15445	4.0134959	2
15446	4.0137207	2
15447	4.0139456	2
15448	4.0141703	2
15449	4.0143711	2
15450	4.0145711	2
15451	4.0147961	2
15452	4.0150219	2
15453	4.0152692	2
15454	4.0154728	2
15455	4.0156976	2
15456	4.0158988	2
15457	4.0161236	2
15458	4.0163236	2
15459	4.0165483	2
15460	4.0167732	2
15461	4.0169729	2
15462	4.0172819	1
15463	4.0192373	2
15464	4.0194372	2
15465	4.0196373	2
15466	4.0198375	2
15467	4.0200623	2
15468	4.0202899	2
15469	4.0204896	2
15470	4.0207369	2
15471	4.0209369	2
15472	4.0211383	2
15473	4.0213632	2
15474	4.0215635	2
15475	4.0217635	2
15476	4.0219883	2
15477	4.0222131	2
15478	4.022438	2
15479	4.0226629	2
15480	4.0228875	2
15481	4.0231123	2
15482	4.0233371	2
15483	4.023562	2
15484	4.0237639	2
15485	4.0239887	2
15486	4.0241885	2
15487	4.0243885	2
15488	4.0245884	2
15489	4.0248132	2
15490	4.025038	2
15491	4.025238	2
15492	4.0254628	2
15493	4.0256876	2
15494	4.0259124	2
15495	4.0261372	2
15496	4.0263369	2
15497	4.0265619	2
15498	4.0268092	2
15499	4.0270347	2
15500	4.0272347	2
15501	4.0274605	2
15502	4.0277025	2
15503	4.0279272	2
15504	4.0282196	1
15505	4.0301739	2
15506	4.0303736	2
15507	4.0305735	2
15508	4.0307735	2
15509	4.0309735	2
15510	4.0311733	2
15511	4.0313755	2
15512	4.0316001	2
15513	4.0318076	2
15514	4.0320072	2
15515	4.0322072	2
15516	4.0324071	2
15517	4.0326321	2
15518	4.0328319	2
15519	4.0330317	2
15520	4.0332565	2
15521	4.0334565	2
15522	4.0336564	2
15523	4.0338563	2
15524	4.0340563	2
15525	4.0342563	2
15526	4.0344812	2
15527	4.0347059	2
15528	4.0349536	2
15529	4.0351783	2
15530	4.0354088	2
15531	4.0356129	2
15532	4.0358131	2
15533	4.0360381	2
15534	4.0362664	2
15535	4.0364911	2
15536	4.0366911	2
15537	4.0369159	2
15538	4.0371164	2
15539	4.0373412	2
15540	4.0375416	2
15541	4.0377664	2
15542	4.0379912	2
15543	4.0381911	2
15544	4.0383923	2
15545	4.0387013	1
15546	4.0406557	2
15547	4.0408553	2
15548	4.0410553	2
15549	4.0412825	2
15550	4.0415093	2
15551	4.0417089	2
15552	4.0419339	2
15553	4.0421339	2
15554	4.0423336	2
15555	4.0425585	2
15556	4.0427584	2
15557	4.0429584	2
15558	4.0432057	2
15559	4.0434304	2
15560	4.0436587	2
15561	4.0438864	2
15562	4.0441124	2
15563	4.0443372	2
15564	4.044562	2
15565	4.0447868	2
15566	4.044988	2
15567	4.0452129	2
15568	4.0454129	2
15569	4.0456128	2
15570	4.0458128	2
15571	4.0460376	2
15572	4.0462625	2
15573	4.04647	2
15574	4.0466951	2
15575	4.0469209	2
15576	4.0471456	2
15577	4.0473704	2
15578	4.0475704	2
15579	4.0477953	2
15580	4.0480199	2
15581	4.0482448	2
15582	4.0484521	2
15583	4.0486771	2
15584	4.0489188	2
15585	4.0491436	2
15586	4.049436	1
15587	4.0513903	2
15588	4.05159	2
15589	4.0517972	2
15590	4.0519972	2
15591	4.0521971	2
15592	4.0523971	2
15593	4.0525979	2
15594	4.0528228	2
15595	4.0530229	2
15596	4.0532229	2
15597	4.0534227	2
15598	4.0536224	2
15599	4.0538476	2
15600	4.0540473	2
15601	4.0542472	2
15602	4.054472	2
15603	4.0546795	2
15604	4.0548796	2
15605	4.0550807	2
15606	4.0552884	2
15607	4.0554884	2
15608	4.0557135	2
15609	4.0559384	2
15610	4.0561857	2
15611	4.0564105	2
15612	4.0566353	2
15613	4.0568367	2
15614	4.0570364	2
15615	4.0572612	2
15616	4.0574861	2
15617	4.0577127	2
15618	4.0579124	2
15619	4.0581375	2
15620	4.0583383	2
15621	4.0585631	2
15622	4.0587628	2
15623	4.0589899	2
15624	4.0592372	2
15625	4.0594372	2
15626	4.0596371	2
15627	4.0599465	1
15628	4.0619007	2
15629	4.0621037	2
15630	4.0623041	2
15631	4.0625515	2
15632	4.0627765	2
15633	4.0629763	2
15634	4.0632013	2
15635	4.0634016	2
15636	4.0636016	2
15637	4.0638263	2
15638	4.0640336	2
15639	4.0642336	2
15640	4.0644583	2
15641	4.0646832	2
15642	4.0649077	2
15643	4.0651347	2
15644	4.0653595	2
15645	4.065588	2
15646	4.0658128	2
15647	4.0660376	2
15648	4.0662453	2
15649	4.0664704	2
15650	4.0666701	2
15651	4.0668699	2
15652	4.0670699	2
15653	4.0672945	2
15654	4.0675216	2
15655	4.0677255	2
15656	4.0679505	2
15657	4.0681755	2
15658	4.0684005	2
15659	4.0686255	2
15660	4.0688251	2
15661	4.0690497	2
15662	4.0692744	2
15663	4.0694996	2
15664	4.0696995	2
15665	4.0699241	2
15666	4.0701673	2
15667	4.070392	2
15668	4.0706843	1
15669	4.0726385	2
15670	4.0728459	2
15671	4.0730461	2
15672	4.073246	2
15673	4.0734461	2
15674	4.0736459	2
15675	4.0738459	2
15676	4.0740707	2
15677	4.0742711	2
15678	4.0744709	2
15679	4.0746708	2
15680	4.0748707	2
15681	4.0750957	2
15682	4.0752965	2
15683	4.0754964	2
15684	4.0757213	2
15685	4.0759213	2
15686	4.0761287	2
15687	4.0763289	2
15688	4.0765287	2
15689	4.0767288	2
15690	4.0769539	2
15691	4.0771785	2
15692	4.0774037	2
15693	4.0776288	2
15694	4.0778539	2
15695	4.0780541	2
15696	4.0782544	2
15697	4.0784832	2
15698	4.0787079	2
15699	4.0789327	2
15700	4.0791325	2
15701	4.0793575	2
15702	4.0795659	2
15703	4.0797909	2
15704	4.0799919	2
15705	4.0802165	2
15706	4.0804416	2
15707	4.0806412	2
15708	4.0808487	2
15709	4.0811577	1
15710	4.0831117	2
15711	4.0833115	2
15712	4.083512	2
15713	4.0837369	2
15714	4.0839616	2
15715	4.0841712	2
15716	4.0843961	2
15717	4.084596	2
15718	4.0848033	2
15719	4.0850287	2
15720	4.0852284	2
15721	4.0854285	2
15722	4.0856533	2
15723	4.0858781	2
15724	4.0861039	2
15725	4.0863288	2
15726	4.0865535	2
15727	4.0867784	2
15728	4.0870031	2
15729	4.0872284	2
15730	4.0874283	2
15731	4.0876531	2
15732	4.0878531	2
15733	4.0880564	2
15734	4.0882564	2
15735	4.0884824	2
15736	4.0887096	2
15737	4.0889097	2
15738	4.0891571	2
15739	4.0893819	2
15740	4.0896068	2
15741	4.0898316	2
15742	4.0900315	2
15743	4.0902563	2
15744	4.0904811	2
15745	4.0907083	2
15746	4.0909084	2
15747	4.0912173	1
15748	4.0931717	2
15749	4.0934136	2
15750	4.0936609	2
15751	4.0938859	2
15752	4.0940903	2
15753	4.0942903	2
15754	4.09449	2
15755	4.0946903	2
15756	4.0948899	2
15757	4.0950972	2
15758	4.0953461	2
15759	4.0955459	2
15760	4.0957472	2
15761	4.0959471	2
15762	4.0961471	2
15763	4.096372	2
15764	4.0965793	2
15765	4.0967793	2
15766	4.0970044	2
15767	4.0972041	2
15768	4.0974067	2
15769	4.0976069	2
15770	4.0978065	2
15771	4.0980065	2
15772	4.0982319	2
15773	4.0984569	2
15774	4.098682	2
15775	4.0989071	2
15776	4.0991316	2
15777	4.0993315	2
15778	4.0995329	2
15779	4.0997581	2
15780	4.0999879	2
15781	4.1002139	2
15782	4.1004225	2
15783	4.1006699	2
15784	4.1008739	2
15785	4.1010993	2
15786	4.1012993	2
15787	4.101524	2
15788	4.1018335	1
15789	4.1037877	2
15790	4.1039879	2
15791	4.104188	2
15792	4.1043916	2
15793	4.1045915	2
15794	4.1047912	2
15795	4.1050161	2
15796	4.1052408	2
15797	4.1054423	2
15798	4.1056896	2
15799	4.1058895	2
15800	4.1060897	2
15801	4.1063147	2
15802	4.1065145	2
15803	4.1067149	2
15804	4.1069397	2
15805	4.1071651	2
15806	4.10739	2
15807	4.1076149	2
15808	4.1078396	2
15809	4.1080648	2
15810	4.1082897	2
15811	4.1085191	2
15812	4.1087203	2
15813	4.1089676	2
15814	4.1091675	2
15815	4.1093685	2
15816	4.1095684	2
15817	4.1097932	2
15818	4.1100191	2
15819	4.1102191	2
15820	4.1104439	2
15821	4.1106691	2
15822	4.1108949	2
15823	4.11112	2
15824	4.1113205	2
15825	4.1115455	2
15826	4.1117713	2
15827	4.1119969	2
15828	4.1121967	2
15829	4.1125056	1
15830	4.1144597	2
15831	4.1147016	2
15832	4.1149267	2
15833	4.1151517	2
15834	4.1153591	2
15835	4.1155591	2
15836	4.1157591	2
15837	4.1159591	2
15838	4.1161664	2
15839	4.1163661	2
15840	4.1165909	2
15841	4.1167909	2
15842	4.1169945	2
15843	4.1172019	2
15844	4.1174016	2
15845	4.117628	2
15846	4.1178277	2
15847	4.1180277	2
15848	4.1182749	2
15849	4.1184751	2
15850	4.1186751	2
15851	4.1188751	2
15852	4.1190751	2
15853	4.1192751	2
15854	4.1194997	2
15855	4.1197247	2
15856	4.11995	2
15857	4.1201752	2
15858	4.1204225	2
15859	4.1206227	2
15860	4.1208225	2
15861	4.1210487	2
15862	4.1212733	2
15863	4.1214983	2
15864	4.1216985	2
15865	4.1219237	2
15866	4.1221233	2
15867	4.1224324	1
15868	4.1243869	2
15869	4.1245871	2
15870	4.1248139	2
15871	4.1250385	2
15872	4.1252387	2
15873	4.1254385	2
15874	4.1256385	2
15875	4.1258417	2
15876	4.1260447	2
15877	4.1262695	2
15878	4.1265168	2
15879	4.1267167	2
15880	4.1269419	2
15881	4.1271464	2
15882	4.1273461	2
15883	4.1275723	2
15884	4.127772	2
15885	4.1279719	2
15886	4.1281968	2
15887	4.1284215	2
15888	4.1286463	2
15889	4.1288721	2
15890	4.1290969	2
15891	4.1293219	2
15892	4.1295487	2
15893	4.1297736	2
15894	4.1299732	2
15895	4.1301981	2
15896	4.130398	2
15897	4.130598	2
15898	4.1307979	2
15899	4.1310227	2
15900	4.1312475	2
15901	4.1314512	2
15902	4.131676	2
15903	4.1319233	2
15904	4.1321483	2
15905	4.1323723	2
15906	4.1325724	2
15907	4.1327972	2
15908	4.1330219	2
15909	4.1333313	1
15910	4.1352855	2
15911	4.1354851	2
15912	4.1357108	2
15913	4.1359525	2
15914	4.1361772	2
15915	4.136402	2
15916	4.1366019	2
15917	4.1368032	2
15918	4.1370105	2
15919	4.1372104	2
15920	4.1374103	2
15921	4.1376145	2
15922	4.1378393	2
15923	4.1380391	2
15924	4.1382389	2
15925	4.1384387	2
15926	4.1386385	2
15927	4.1388633	2
15928	4.1390639	2
15929	4.1392637	2
15930	4.1394884	2
15931	4.1396883	2
15932	4.139888	2
15933	4.1400953	2
15934	4.1402951	2
15935	4.1404984	2
15936	4.1407232	2
15937	4.1409483	2
15938	4.1411739	2
15939	4.1413989	2
15940	4.1416276	2
15941	4.1418275	2
15942	4.1420271	2
15943	4.1422523	2
15944	4.1424773	2
